CustomerID,Name,Age,Gender,Location,Subscription_Length_Months,Monthly_Bill,Total_Usage_GB,Churn
50888,Customer_50888,54,Male,Chicago,14,99.43,113,0
50889,Customer_50889,57,Male,Chicago,19,59.04,392,1
50890,Customer_50890,44,Female,Los Angeles,10,52.73,134,1
50891,Customer_50891,50,Male,Los Angeles,2,39.86,383,1
50892,Customer_50892,33,Male,Houston,22,75.89,126,1
50893,Customer_50893,48,Male,Chicago,19,70.65,183,0
50894,Customer_50894,38,Female,Houston,6,99.62,196,1
50895,Customer_50895,32,Male,Los Angeles,24,60.32,302,1
50896,Customer_50896,21,Male,Houston,4,41.23,366,1
50897,Customer_50897,42,Male,Miami,19,60.6,330,0
50898,Customer_50898,60,Male,New York,14,45.08,389,0
50899,Customer_50899,54,Male,Houston,6,35.83,371,0
50900,Customer_50900,28,Male,Chicago,22,73.92,498,1
50901,Customer_50901,44,Male,Houston,2,57.76,341,1
50902,Customer_50902,37,Female,Chicago,4,87.49,492,0
50903,Customer_50903,67,Male,New York,19,92.38,63,1
50904,Customer_50904,59,Female,Los Angeles,5,62.38,121,1
50905,Customer_50905,26,Female,New York,9,67.78,387,1
50906,Customer_50906,67,Female,Chicago,21,50.29,210,0
50907,Customer_50907,43,Male,Houston,2,54.82,96,1
50908,Customer_50908,42,Female,Miami,19,61.59,211,1
50909,Customer_50909,58,Female,Chicago,17,86.41,375,0
50910,Customer_50910,51,Male,Houston,10,53.92,413,0
50911,Customer_50911,59,Female,Houston,15,45.61,449,1
50912,Customer_50912,24,Male,Miami,19,86.81,427,0
50913,Customer_50913,66,Female,Houston,21,96.32,76,0
50914,Customer_50914,64,Male,Chicago,21,50.52,72,0
50915,Customer_50915,35,Female,New York,19,62.39,196,1
50916,Customer_50916,24,Male,Chicago,2,52.23,209,1
50917,Customer_50917,46,Male,New York,15,79.13,438,1
50918,Customer_50918,63,Female,Chicago,4,92.87,188,1
50919,Customer_50919,57,Male,Los Angeles,20,50.36,403,1
50920,Customer_50920,53,Male,Miami,17,31.65,355,1
50921,Customer_50921,23,Male,Chicago,20,51.21,182,1
50922,Customer_50922,45,Male,New York,18,81.28,117,0
50923,Customer_50923,21,Female,Chicago,15,91.7,141,0
50924,Customer_50924,48,Female,Chicago,19,39.41,227,1
50925,Customer_50925,28,Female,Los Angeles,17,61.79,273,1
50926,Customer_50926,29,Male,Los Angeles,11,61.59,477,0
50927,Customer_50927,35,Female,New York,17,84.03,219,1
50928,Customer_50928,29,Male,New York,16,42.65,80,1
50929,Customer_50929,60,Female,Los Angeles,8,71.42,327,1
50930,Customer_50930,65,Female,New York,11,34.49,468,0
50931,Customer_50931,66,Male,Miami,5,65.82,164,0
50932,Customer_50932,38,Male,New York,14,91.05,144,1
50933,Customer_50933,42,Male,Houston,9,85.04,129,1
50934,Customer_50934,19,Male,Los Angeles,20,85.96,135,1
50935,Customer_50935,57,Female,Miami,3,78.25,436,0
50936,Customer_50936,59,Female,Houston,12,30.44,287,1
50937,Customer_50937,51,Female,Houston,21,95.8,466,0
50938,Customer_50938,21,Male,Miami,11,78.2,226,0
50939,Customer_50939,61,Female,Miami,1,99.67,304,0
50940,Customer_50940,55,Female,Houston,4,65.54,463,1
50941,Customer_50941,50,Male,Chicago,12,92.46,170,0
50942,Customer_50942,54,Female,Los Angeles,17,77.88,373,0
50943,Customer_50943,36,Female,Miami,14,87.84,449,1
50944,Customer_50944,38,Male,Houston,16,46.93,456,0
50945,Customer_50945,52,Female,Chicago,2,83.11,210,1
50946,Customer_50946,68,Male,Houston,23,59.14,243,0
50947,Customer_50947,27,Female,New York,6,78.89,161,0
50948,Customer_50948,64,Female,Los Angeles,24,74.61,192,1
50949,Customer_50949,47,Male,Miami,23,32.34,278,1
50950,Customer_50950,43,Female,Chicago,18,84.27,273,0
50951,Customer_50951,28,Male,Los Angeles,12,91.37,55,1
50952,Customer_50952,30,Male,Los Angeles,3,97.82,145,1
50953,Customer_50953,64,Female,New York,23,71.72,356,1
50954,Customer_50954,21,Female,New York,1,70.81,258,0
50955,Customer_50955,66,Male,Los Angeles,15,32.1,349,0
50956,Customer_50956,42,Male,Los Angeles,16,66.14,481,0
50957,Customer_50957,50,Female,Los Angeles,17,50.66,448,0
50958,Customer_50958,56,Male,New York,22,87.13,228,0
50959,Customer_50959,66,Female,Miami,8,52.29,200,0
50960,Customer_50960,43,Female,New York,23,53.8,299,1
50961,Customer_50961,46,Male,New York,23,61.11,473,1
50962,Customer_50962,40,Male,Miami,8,31.39,451,1
50963,Customer_50963,58,Male,Los Angeles,19,72.86,346,0
50964,Customer_50964,45,Male,Houston,5,31.04,400,0
50965,Customer_50965,67,Male,Miami,10,48.5,363,0
50966,Customer_50966,54,Male,Los Angeles,14,73.37,242,0
50967,Customer_50967,63,Male,Houston,13,70.19,168,0
50968,Customer_50968,70,Male,Chicago,18,31.06,255,1
50969,Customer_50969,20,Male,Houston,8,85.37,406,0
50970,Customer_50970,26,Female,Houston,17,49.25,122,1
50971,Customer_50971,69,Male,Miami,17,98.22,421,0
50972,Customer_50972,68,Male,Los Angeles,2,53.47,275,0
50973,Customer_50973,59,Female,Chicago,12,56.0,208,1
50974,Customer_50974,61,Male,Miami,24,46.72,481,0
50975,Customer_50975,35,Male,Houston,6,53.49,392,0
50976,Customer_50976,37,Female,Houston,24,30.2,407,1
50977,Customer_50977,66,Female,Chicago,13,48.87,187,0
50978,Customer_50978,28,Male,New York,13,86.06,470,1
50979,Customer_50979,67,Male,Miami,13,60.03,244,1
50980,Customer_50980,58,Female,New York,8,48.21,392,1
50981,Customer_50981,43,Female,New York,17,38.04,155,1
50982,Customer_50982,67,Female,Houston,24,64.68,206,1
50983,Customer_50983,33,Female,Miami,3,34.11,444,1
50984,Customer_50984,34,Male,New York,14,41.15,143,0
50985,Customer_50985,26,Female,Los Angeles,18,30.82,280,1
50986,Customer_50986,67,Male,Chicago,22,88.41,285,1
50987,Customer_50987,50,Male,Miami,15,73.1,255,0
50988,Customer_50988,46,Male,Miami,5,57.44,407,0
50989,Customer_50989,64,Female,New York,3,50.23,278,0
50990,Customer_50990,39,Female,Los Angeles,5,40.23,94,0
50991,Customer_50991,23,Male,Houston,4,69.76,165,1
50992,Customer_50992,66,Female,Chicago,14,74.49,92,0
50993,Customer_50993,52,Female,Los Angeles,1,73.11,159,0
50994,Customer_50994,39,Female,Chicago,8,73.46,209,0
50995,Customer_50995,53,Female,Miami,2,82.15,114,0
50996,Customer_50996,29,Female,New York,17,61.56,301,1
50997,Customer_50997,35,Male,Houston,24,31.32,120,0
50998,Customer_50998,50,Female,Houston,10,49.15,337,0
50999,Customer_50999,33,Female,Houston,10,57.34,96,0
51000,Customer_51000,41,Female,Houston,12,44.62,416,1
51001,Customer_51001,27,Male,Houston,13,43.08,62,1
51002,Customer_51002,26,Female,Los Angeles,8,37.75,454,1
51003,Customer_51003,60,Female,Miami,21,51.63,426,1
51004,Customer_51004,49,Male,Houston,10,30.75,83,0
51005,Customer_51005,33,Male,Houston,2,49.38,281,0
51006,Customer_51006,65,Male,Chicago,23,85.3,307,0
51007,Customer_51007,52,Male,Chicago,7,71.44,102,0
51008,Customer_51008,65,Male,Miami,24,92.48,379,1
51009,Customer_51009,54,Female,New York,4,95.17,349,0
51010,Customer_51010,37,Male,Houston,15,96.71,116,1
51011,Customer_51011,70,Female,Chicago,24,93.97,66,0
51012,Customer_51012,54,Male,Miami,8,43.6,348,0
51013,Customer_51013,25,Female,Los Angeles,6,64.05,272,1
51014,Customer_51014,53,Male,Chicago,16,72.84,150,1
51015,Customer_51015,58,Female,New York,4,40.36,156,0
51016,Customer_51016,41,Male,Los Angeles,20,56.17,224,1
51017,Customer_51017,61,Female,New York,8,73.18,386,0
51018,Customer_51018,53,Female,Los Angeles,20,91.07,256,0
51019,Customer_51019,56,Male,Houston,8,65.85,315,1
51020,Customer_51020,43,Male,Miami,13,59.11,267,0
51021,Customer_51021,59,Female,Houston,1,91.1,153,1
51022,Customer_51022,53,Female,Houston,20,75.49,269,0
51023,Customer_51023,53,Female,Los Angeles,18,70.95,214,0
51024,Customer_51024,46,Female,Houston,24,59.47,261,1
51025,Customer_51025,60,Female,Miami,12,44.75,294,0
51026,Customer_51026,55,Male,Houston,3,60.14,123,0
51027,Customer_51027,63,Male,New York,3,56.55,303,0
51028,Customer_51028,60,Male,Los Angeles,18,48.49,104,0
51029,Customer_51029,26,Female,Los Angeles,3,47.42,489,0
51030,Customer_51030,45,Male,Los Angeles,17,66.08,215,0
51031,Customer_51031,35,Female,Houston,17,69.91,395,1
51032,Customer_51032,26,Female,Houston,1,94.85,201,1
51033,Customer_51033,32,Male,Houston,15,55.06,244,0
51034,Customer_51034,48,Male,Los Angeles,13,90.95,66,1
51035,Customer_51035,51,Female,New York,16,97.04,54,0
51036,Customer_51036,31,Male,Miami,16,64.66,216,0
51037,Customer_51037,40,Male,New York,19,44.4,346,1
51038,Customer_51038,47,Male,Miami,18,78.75,222,0
51039,Customer_51039,59,Female,Los Angeles,21,30.57,297,1
51040,Customer_51040,29,Female,Chicago,8,77.7,71,0
51041,Customer_51041,28,Female,Houston,5,62.53,71,1
51042,Customer_51042,21,Female,New York,11,69.72,430,1
51043,Customer_51043,24,Male,Houston,12,89.43,349,0
51044,Customer_51044,25,Male,Miami,8,90.98,466,0
51045,Customer_51045,61,Female,Los Angeles,17,35.56,228,0
51046,Customer_51046,40,Female,New York,19,56.3,491,1
51047,Customer_51047,45,Male,Miami,2,90.53,388,0
51048,Customer_51048,47,Female,Houston,22,86.66,415,1
51049,Customer_51049,55,Female,Los Angeles,12,71.07,356,1
51050,Customer_51050,49,Male,Miami,20,69.07,441,0
51051,Customer_51051,19,Female,Los Angeles,15,93.9,404,1
51052,Customer_51052,69,Female,Miami,22,38.87,390,1
51053,Customer_51053,46,Male,Miami,8,37.99,368,1
51054,Customer_51054,28,Male,Los Angeles,4,64.13,443,0
51055,Customer_51055,55,Female,Chicago,10,84.31,349,0
51056,Customer_51056,28,Female,Chicago,12,86.08,318,0
51057,Customer_51057,30,Female,Chicago,16,48.52,81,0
51058,Customer_51058,32,Male,Chicago,18,57.65,366,1
51059,Customer_51059,47,Male,Miami,17,31.62,272,1
51060,Customer_51060,65,Male,Los Angeles,24,82.05,496,0
51061,Customer_51061,45,Male,New York,11,46.57,452,1
51062,Customer_51062,24,Male,Chicago,13,98.39,264,1
51063,Customer_51063,34,Male,Miami,24,64.32,471,0
51064,Customer_51064,56,Male,Miami,19,97.59,320,1
51065,Customer_51065,26,Male,New York,12,71.64,70,0
51066,Customer_51066,32,Female,Miami,6,70.19,61,0
51067,Customer_51067,60,Female,New York,9,42.3,193,1
51068,Customer_51068,36,Male,Miami,12,99.07,406,1
51069,Customer_51069,59,Male,Houston,23,85.45,410,0
51070,Customer_51070,40,Female,Houston,13,76.82,127,1
51071,Customer_51071,51,Female,Miami,14,63.76,392,0
51072,Customer_51072,51,Male,Chicago,10,73.88,277,1
51073,Customer_51073,51,Female,Houston,2,91.21,346,1
51074,Customer_51074,65,Male,New York,8,44.14,243,1
51075,Customer_51075,70,Male,Houston,21,98.15,310,1
51076,Customer_51076,50,Male,New York,24,74.44,445,0
51077,Customer_51077,65,Male,Miami,5,67.99,179,0
51078,Customer_51078,48,Female,Miami,10,51.52,315,0
51079,Customer_51079,45,Female,Chicago,5,39.75,280,0
51080,Customer_51080,31,Male,Houston,13,90.81,73,1
51081,Customer_51081,51,Female,Miami,6,62.9,442,0
51082,Customer_51082,63,Female,Los Angeles,1,55.53,212,0
51083,Customer_51083,29,Female,Houston,2,38.88,427,1
51084,Customer_51084,18,Male,Los Angeles,23,73.42,493,1
51085,Customer_51085,31,Male,Chicago,14,85.22,447,0
51086,Customer_51086,32,Female,Houston,14,86.75,132,0
51087,Customer_51087,39,Female,New York,16,82.73,315,0
51088,Customer_51088,29,Male,Miami,19,81.21,116,1
51089,Customer_51089,23,Male,Miami,22,56.75,447,1
51090,Customer_51090,48,Female,Chicago,12,32.24,429,1
51091,Customer_51091,37,Male,Houston,10,43.32,166,0
51092,Customer_51092,63,Male,Los Angeles,13,36.75,407,0
51093,Customer_51093,22,Male,Miami,1,85.57,278,1
51094,Customer_51094,45,Male,Chicago,13,75.87,320,1
51095,Customer_51095,37,Male,New York,24,64.47,381,1
51096,Customer_51096,40,Female,New York,23,31.81,96,0
51097,Customer_51097,23,Female,Miami,10,41.08,429,1
51098,Customer_51098,26,Male,New York,10,79.57,191,0
51099,Customer_51099,45,Male,Houston,7,82.12,151,1
51100,Customer_51100,69,Male,Los Angeles,22,52.8,87,1
51101,Customer_51101,41,Male,Chicago,13,90.71,138,1
51102,Customer_51102,23,Male,Los Angeles,7,80.59,486,0
51103,Customer_51103,20,Female,Los Angeles,15,68.96,500,1
51104,Customer_51104,48,Male,New York,22,81.84,309,1
51105,Customer_51105,56,Male,Los Angeles,14,75.57,242,1
51106,Customer_51106,64,Female,New York,21,97.81,446,0
51107,Customer_51107,21,Male,Houston,11,62.74,381,0
51108,Customer_51108,40,Male,Houston,9,45.99,384,0
51109,Customer_51109,35,Female,Los Angeles,20,58.37,371,0
51110,Customer_51110,62,Male,Houston,22,94.38,476,1
51111,Customer_51111,33,Female,Houston,16,78.09,84,0
51112,Customer_51112,44,Male,Los Angeles,5,36.1,158,1
51113,Customer_51113,42,Male,Chicago,2,38.2,304,1
51114,Customer_51114,66,Male,Houston,3,40.67,76,1
51115,Customer_51115,34,Female,Los Angeles,16,30.98,316,1
51116,Customer_51116,28,Male,Chicago,23,49.05,196,1
51117,Customer_51117,27,Female,Miami,1,73.41,192,1
51118,Customer_51118,33,Female,Houston,17,57.05,246,0
51119,Customer_51119,51,Male,Miami,5,83.29,329,1
51120,Customer_51120,26,Female,Houston,11,97.26,304,0
51121,Customer_51121,29,Male,Houston,12,66.05,488,0
51122,Customer_51122,54,Female,Los Angeles,24,85.21,123,0
51123,Customer_51123,66,Male,Miami,14,75.57,209,0
51124,Customer_51124,27,Male,New York,21,32.47,274,1
51125,Customer_51125,54,Female,Los Angeles,17,40.31,279,0
51126,Customer_51126,46,Female,Chicago,11,67.85,110,0
51127,Customer_51127,24,Male,Los Angeles,16,95.33,328,0
51128,Customer_51128,59,Female,Houston,8,77.54,102,1
51129,Customer_51129,38,Female,Miami,15,37.28,69,0
51130,Customer_51130,59,Male,New York,22,60.79,319,1
51131,Customer_51131,54,Male,New York,6,95.0,267,1
51132,Customer_51132,64,Female,Chicago,5,58.52,96,0
51133,Customer_51133,53,Female,New York,6,56.89,340,1
51134,Customer_51134,24,Male,Los Angeles,13,35.68,188,0
51135,Customer_51135,56,Male,New York,1,76.12,434,1
51136,Customer_51136,66,Male,Los Angeles,22,64.99,426,1
51137,Customer_51137,29,Male,Chicago,19,32.06,149,0
51138,Customer_51138,35,Male,Chicago,20,90.34,491,1
51139,Customer_51139,60,Female,Houston,22,94.61,392,0
51140,Customer_51140,64,Male,Houston,3,52.12,131,0
51141,Customer_51141,43,Male,Los Angeles,12,52.49,109,0
51142,Customer_51142,48,Female,Houston,15,86.72,473,1
51143,Customer_51143,70,Male,Houston,6,78.65,233,1
51144,Customer_51144,42,Male,Los Angeles,13,70.06,442,1
51145,Customer_51145,30,Female,New York,20,79.83,136,1
51146,Customer_51146,34,Male,Los Angeles,3,38.54,375,0
51147,Customer_51147,70,Male,New York,1,92.48,484,0
51148,Customer_51148,56,Male,Chicago,18,43.43,136,1
51149,Customer_51149,56,Male,New York,17,50.47,204,0
51150,Customer_51150,28,Female,New York,7,68.42,391,0
51151,Customer_51151,21,Female,Chicago,13,68.33,471,0
51152,Customer_51152,48,Male,New York,7,88.09,273,1
51153,Customer_51153,35,Female,Chicago,19,90.14,238,0
51154,Customer_51154,44,Female,Miami,13,93.9,335,0
51155,Customer_51155,48,Male,Miami,19,79.16,290,0
51156,Customer_51156,24,Female,Chicago,17,47.57,358,0
51157,Customer_51157,41,Female,Los Angeles,10,61.75,193,1
51158,Customer_51158,19,Male,Los Angeles,13,74.1,435,1
51159,Customer_51159,63,Female,Chicago,8,56.67,136,0
51160,Customer_51160,35,Female,New York,13,85.93,58,0
51161,Customer_51161,37,Female,Miami,17,90.1,360,1
51162,Customer_51162,44,Female,Los Angeles,2,92.82,60,1
51163,Customer_51163,66,Female,Chicago,14,93.1,457,0
51164,Customer_51164,27,Male,Miami,23,51.95,152,1
51165,Customer_51165,68,Male,Miami,3,46.75,363,0
51166,Customer_51166,56,Female,Los Angeles,16,93.87,472,0
51167,Customer_51167,20,Male,Miami,21,79.57,222,1
51168,Customer_51168,23,Female,Chicago,2,31.06,208,0
51169,Customer_51169,54,Female,Miami,11,40.37,161,0
51170,Customer_51170,48,Female,Miami,4,47.7,318,1
51171,Customer_51171,56,Male,Houston,13,49.06,50,1
51172,Customer_51172,21,Female,New York,21,82.69,184,0
51173,Customer_51173,46,Female,Los Angeles,8,73.29,262,0
51174,Customer_51174,28,Male,New York,7,82.46,305,0
51175,Customer_51175,63,Female,New York,20,97.81,397,0
51176,Customer_51176,31,Female,Miami,11,79.88,156,0
51177,Customer_51177,27,Female,Miami,24,89.62,197,1
51178,Customer_51178,37,Male,Miami,22,99.62,184,1
51179,Customer_51179,30,Male,Houston,20,89.4,491,0
51180,Customer_51180,51,Female,Los Angeles,2,89.78,318,1
51181,Customer_51181,63,Male,Los Angeles,23,78.65,419,1
51182,Customer_51182,66,Male,Los Angeles,21,85.51,474,0
51183,Customer_51183,36,Female,Miami,21,65.92,349,1
51184,Customer_51184,44,Male,Los Angeles,3,74.78,81,1
51185,Customer_51185,68,Female,Chicago,4,54.64,484,1
51186,Customer_51186,25,Male,New York,14,60.63,202,1
51187,Customer_51187,59,Male,Houston,20,78.87,468,0
51188,Customer_51188,54,Male,Miami,20,50.53,479,1
51189,Customer_51189,29,Male,Houston,11,84.12,172,1
51190,Customer_51190,40,Female,Chicago,19,30.56,319,0
51191,Customer_51191,70,Male,Miami,7,69.21,277,1
51192,Customer_51192,48,Male,New York,24,82.95,255,1
51193,Customer_51193,44,Female,Los Angeles,16,94.46,489,0
51194,Customer_51194,35,Female,Houston,6,94.73,321,1
51195,Customer_51195,19,Female,New York,9,61.89,136,0
51196,Customer_51196,46,Male,New York,6,97.4,157,0
51197,Customer_51197,24,Male,Los Angeles,4,81.43,306,0
51198,Customer_51198,20,Male,Houston,11,59.28,376,1
51199,Customer_51199,21,Male,New York,8,81.13,473,0
51200,Customer_51200,22,Female,Miami,9,56.67,416,1
51201,Customer_51201,20,Male,Miami,19,58.86,219,1
51202,Customer_51202,20,Male,Los Angeles,21,96.85,324,0
51203,Customer_51203,18,Female,Houston,12,47.46,329,0
51204,Customer_51204,55,Female,Chicago,3,40.74,274,1
51205,Customer_51205,22,Female,New York,6,31.9,247,0
51206,Customer_51206,55,Female,Houston,9,55.36,386,0
51207,Customer_51207,48,Female,Miami,5,71.9,349,0
51208,Customer_51208,59,Male,Houston,15,94.67,400,0
51209,Customer_51209,49,Male,Chicago,4,79.14,335,0
51210,Customer_51210,27,Male,New York,10,30.06,245,0
51211,Customer_51211,60,Female,Houston,10,70.91,488,0
51212,Customer_51212,40,Female,Houston,4,32.27,217,0
51213,Customer_51213,57,Male,Los Angeles,2,30.79,215,1
51214,Customer_51214,36,Male,New York,11,83.58,115,0
51215,Customer_51215,42,Male,Chicago,6,95.63,212,1
51216,Customer_51216,42,Female,Houston,9,76.85,241,1
51217,Customer_51217,46,Male,Chicago,9,71.53,199,0
51218,Customer_51218,56,Female,Houston,24,70.44,137,0
51219,Customer_51219,39,Female,Miami,5,50.03,87,1
51220,Customer_51220,37,Male,Miami,14,76.16,245,1
51221,Customer_51221,18,Female,Houston,15,77.19,87,1
51222,Customer_51222,24,Female,Houston,22,45.97,403,1
51223,Customer_51223,60,Male,Miami,20,42.65,382,1
51224,Customer_51224,27,Male,Houston,3,84.45,74,1
51225,Customer_51225,70,Female,Los Angeles,9,92.53,180,1
51226,Customer_51226,23,Male,New York,2,61.87,487,1
51227,Customer_51227,30,Male,Houston,10,53.82,336,0
51228,Customer_51228,64,Male,Chicago,10,97.21,478,0
51229,Customer_51229,25,Male,Miami,19,39.25,233,1
51230,Customer_51230,64,Male,New York,1,54.97,116,0
51231,Customer_51231,64,Female,Chicago,14,98.66,348,0
51232,Customer_51232,30,Male,Los Angeles,9,54.02,236,1
51233,Customer_51233,67,Male,Houston,23,87.62,344,1
51234,Customer_51234,32,Male,Miami,21,51.04,418,1
51235,Customer_51235,25,Female,Houston,20,81.3,269,1
51236,Customer_51236,31,Male,Los Angeles,12,42.47,312,0
51237,Customer_51237,49,Male,Miami,9,62.16,78,0
51238,Customer_51238,59,Female,Los Angeles,20,63.11,345,1
51239,Customer_51239,52,Male,New York,11,31.47,269,1
51240,Customer_51240,51,Female,Houston,13,74.69,195,1
51241,Customer_51241,54,Female,Chicago,21,83.7,165,0
51242,Customer_51242,36,Female,Los Angeles,8,45.35,193,0
51243,Customer_51243,29,Female,Chicago,24,49.24,489,1
51244,Customer_51244,43,Male,Miami,6,55.24,369,1
51245,Customer_51245,28,Female,Chicago,14,94.37,459,1
51246,Customer_51246,41,Female,Houston,10,42.75,480,1
51247,Customer_51247,47,Female,Houston,5,55.8,223,0
51248,Customer_51248,38,Female,New York,18,46.58,123,1
51249,Customer_51249,58,Female,Los Angeles,24,64.64,184,1
51250,Customer_51250,40,Male,Los Angeles,2,49.14,420,1
51251,Customer_51251,68,Female,Miami,17,42.5,61,0
51252,Customer_51252,50,Female,Miami,17,65.15,397,0
51253,Customer_51253,48,Female,New York,10,82.55,351,0
51254,Customer_51254,43,Male,Houston,22,98.74,431,0
51255,Customer_51255,31,Male,Houston,9,55.29,431,1
51256,Customer_51256,46,Male,Chicago,5,38.35,406,0
51257,Customer_51257,49,Male,New York,18,68.45,401,1
51258,Customer_51258,62,Female,Chicago,14,80.95,454,1
51259,Customer_51259,34,Female,Los Angeles,18,61.84,133,0
51260,Customer_51260,46,Male,Miami,6,96.31,266,1
51261,Customer_51261,30,Male,Houston,18,39.2,171,0
51262,Customer_51262,33,Male,Chicago,24,92.6,352,1
51263,Customer_51263,22,Female,New York,10,42.48,146,0
51264,Customer_51264,51,Male,Miami,19,74.93,142,1
51265,Customer_51265,27,Male,Miami,1,77.75,334,0
51266,Customer_51266,47,Female,Chicago,14,49.57,253,0
51267,Customer_51267,33,Male,New York,12,96.76,69,1
51268,Customer_51268,21,Male,Los Angeles,20,64.38,299,0
51269,Customer_51269,27,Female,Miami,20,91.35,358,1
51270,Customer_51270,57,Female,Houston,18,34.76,362,0
51271,Customer_51271,49,Female,Los Angeles,23,59.25,387,1
51272,Customer_51272,44,Male,Miami,11,69.73,163,1
51273,Customer_51273,58,Male,Los Angeles,5,36.2,271,1
51274,Customer_51274,55,Male,Miami,3,91.33,116,0
51275,Customer_51275,55,Male,New York,19,85.54,370,0
51276,Customer_51276,54,Female,Houston,12,60.85,226,0
51277,Customer_51277,48,Female,New York,4,53.68,341,0
51278,Customer_51278,61,Female,Houston,3,66.18,414,0
51279,Customer_51279,38,Male,Los Angeles,10,81.83,181,1
51280,Customer_51280,55,Female,Chicago,8,40.37,367,1
51281,Customer_51281,52,Female,Miami,20,52.56,240,0
51282,Customer_51282,53,Male,Miami,15,40.0,306,1
51283,Customer_51283,45,Male,Houston,18,48.62,439,0
51284,Customer_51284,53,Female,New York,9,86.91,413,0
51285,Customer_51285,68,Male,New York,14,45.89,235,1
51286,Customer_51286,64,Female,New York,14,77.5,248,0
51287,Customer_51287,36,Female,New York,8,93.8,417,0
51288,Customer_51288,61,Male,New York,18,40.21,497,1
51289,Customer_51289,51,Female,Miami,13,45.38,318,0
51290,Customer_51290,50,Female,Houston,5,51.75,72,1
51291,Customer_51291,47,Male,Los Angeles,2,60.87,88,1
51292,Customer_51292,61,Female,Chicago,5,71.97,388,1
51293,Customer_51293,37,Male,Houston,10,77.43,142,0
51294,Customer_51294,66,Female,Houston,23,42.79,248,1
51295,Customer_51295,30,Male,Los Angeles,22,48.85,476,1
51296,Customer_51296,67,Male,Miami,3,67.84,113,0
51297,Customer_51297,55,Female,Miami,12,90.51,327,0
51298,Customer_51298,56,Female,New York,24,53.63,279,1
51299,Customer_51299,24,Female,Los Angeles,6,59.73,431,1
51300,Customer_51300,47,Female,Houston,3,40.22,322,1
51301,Customer_51301,48,Male,Los Angeles,10,62.83,457,1
51302,Customer_51302,33,Female,Chicago,4,60.5,276,1
51303,Customer_51303,54,Female,Miami,16,44.19,455,1
51304,Customer_51304,42,Female,Miami,8,75.02,479,1
51305,Customer_51305,31,Female,Miami,19,32.54,106,1
51306,Customer_51306,26,Female,Los Angeles,4,54.15,454,0
51307,Customer_51307,40,Female,Miami,7,58.05,371,1
51308,Customer_51308,29,Female,Los Angeles,14,41.48,400,1
51309,Customer_51309,52,Male,New York,4,90.87,224,0
51310,Customer_51310,60,Female,New York,22,49.64,258,0
51311,Customer_51311,49,Female,Houston,10,90.07,59,1
51312,Customer_51312,43,Male,Houston,6,74.92,446,0
51313,Customer_51313,34,Male,Chicago,12,49.08,309,0
51314,Customer_51314,44,Male,Houston,24,94.89,193,0
51315,Customer_51315,52,Male,Chicago,18,79.5,361,0
51316,Customer_51316,63,Male,Houston,8,42.77,323,0
51317,Customer_51317,52,Male,Miami,19,51.26,490,0
51318,Customer_51318,68,Female,Miami,21,32.49,215,0
51319,Customer_51319,38,Male,Houston,15,93.05,408,0
51320,Customer_51320,66,Male,New York,23,57.1,394,1
51321,Customer_51321,35,Female,Chicago,16,71.15,197,0
51322,Customer_51322,65,Male,Houston,6,93.48,103,1
51323,Customer_51323,51,Male,Los Angeles,8,78.74,71,1
51324,Customer_51324,36,Male,New York,12,37.09,282,0
51325,Customer_51325,39,Female,Chicago,1,38.76,279,1
51326,Customer_51326,61,Male,New York,19,96.92,163,0
51327,Customer_51327,20,Female,Los Angeles,12,67.69,244,1
51328,Customer_51328,42,Male,New York,5,98.69,475,0
51329,Customer_51329,46,Female,Houston,1,48.43,229,0
51330,Customer_51330,54,Male,Chicago,23,50.54,380,1
51331,Customer_51331,68,Female,Miami,23,82.4,251,0
51332,Customer_51332,50,Male,New York,17,81.06,478,0
51333,Customer_51333,40,Male,Miami,21,37.05,233,1
51334,Customer_51334,70,Male,Houston,24,72.42,274,0
51335,Customer_51335,50,Female,Chicago,18,88.62,118,0
51336,Customer_51336,59,Male,Los Angeles,1,99.57,155,0
51337,Customer_51337,68,Male,Chicago,4,99.56,320,1
51338,Customer_51338,30,Male,Miami,19,73.8,116,1
51339,Customer_51339,46,Female,Chicago,21,53.89,241,1
51340,Customer_51340,31,Female,Miami,17,58.02,362,1
51341,Customer_51341,21,Female,Miami,13,55.11,304,0
51342,Customer_51342,34,Male,Houston,18,46.81,429,0
51343,Customer_51343,40,Male,New York,10,88.93,348,1
51344,Customer_51344,22,Male,Los Angeles,2,75.42,158,1
51345,Customer_51345,28,Male,Miami,14,46.92,116,1
51346,Customer_51346,57,Female,New York,17,68.55,295,0
51347,Customer_51347,49,Male,Miami,20,91.38,214,1
51348,Customer_51348,20,Female,Houston,5,47.83,114,0
51349,Customer_51349,66,Male,Los Angeles,21,32.47,396,0
51350,Customer_51350,27,Female,Los Angeles,15,62.19,344,0
51351,Customer_51351,57,Male,Los Angeles,18,96.43,415,0
51352,Customer_51352,26,Male,Chicago,13,85.7,227,0
51353,Customer_51353,33,Female,Los Angeles,17,54.13,220,0
51354,Customer_51354,65,Male,Houston,15,31.05,403,0
51355,Customer_51355,65,Female,Los Angeles,14,76.14,303,1
51356,Customer_51356,19,Female,Chicago,6,59.24,63,0
51357,Customer_51357,51,Female,Chicago,1,62.97,152,0
51358,Customer_51358,51,Male,Miami,1,68.65,468,1
